"","death_province","recovered_province","confirmed_province"
"2020-03-25","   6","  984","  990"
"2020-03-26","   6","  984","  990"
"2020-03-27","   6","  984","  990"
"2020-03-28","   6","  984","  990"
"2020-03-29","   6","  984","  990"
"2020-03-30","   6","  984","  990"
"2020-03-31","   6","  984","  990"
"2020-04-01","   6","  984","  990"
"2020-04-02","   6","  984","  990"
"2020-04-03","   6","  984","  990"
"2020-04-04","   6","  984","  990"
"2020-04-05","   6","  984","  990"
"2020-04-06","   6","  984","  990"
"2020-04-07","   6","  984","  990"
"2020-04-08","   6","  984","  990"
"2020-04-09","   6","  984","  991"
"2020-04-10","   6","  984","  991"
"2020-04-11","   6","  984","  991"
"2020-04-12","   6","  984","  991"
"2020-04-13","   6","  984","  991"
"2020-04-14","   6","  984","  991"
"2020-04-15","   6","  984","  991"
"2020-04-16","   6","  984","  991"
"2020-04-17","   6","  984","  991"
"2020-04-18","   6","  984","  991"
"2020-04-19","   6","  984","  991"
"2020-04-20","   6","  984","  991"
"2020-04-21","   6","  984","  991"
"2020-04-22","   6","  984","  991"
"2020-04-23","   6","  984","  991"
"2020-04-24","   6","  985","  991"
"2020-04-25","   6","  985","  991"
"2020-04-26","   6","  985","  991"
"2020-04-27","   6","  985","  991"
"2020-04-28","   6","  985","  991"
"2020-04-29","   6","  985","  991"
"2020-04-30","   6","  985","  991"
"2020-05-01","   6","  985","  991"
"2020-05-02","   6","  985","  991"
"2020-05-03","   6","  985","  991"
"2020-05-04","   6","  985","  991"
"2020-05-05","   6","  985","  991"
"2020-05-06","   6","  985","  991"
"2020-05-07","   6","  985","  991"
"2020-05-08","   6","  985","  991"
"2020-05-09","   6","  985","  991"
"2020-05-10","   6","  985","  991"
"2020-05-11","   6","  985","  991"
"2020-05-12","   6","  985","  991"
"2020-05-13","   6","  985","  991"
"2020-05-14","   6","  985","  991"
"2020-05-15","   6","  985","  991"
"2020-05-16","   6","  985","  991"
"2020-05-17","   6","  985","  991"
"2020-05-18","   6","  985","  991"
"2020-05-19","   6","  985","  991"
"2020-05-20","   6","  985","  991"
"2020-05-21","   6","  985","  991"
"2020-05-22","   6","  985","  991"
"2020-05-23","   6","  985","  991"
"2020-05-24","   6","  985","  991"
"2020-05-25","   6","  985","  991"
"2020-05-26","   6","  985","  991"
"2020-05-27","   6","  985","  991"
"2020-05-28","   6","  985","  991"
"2020-05-29","   6","  985","  991"
"2020-05-30","   6","  985","  991"
"2020-05-31","   6","  985","  991"
"2020-06-01","   6","  985","  991"
"2020-06-02","   6","  985","  991"
"2020-06-03","   6","  985","  991"
"2020-06-04","   6","  985","  991"
"2020-06-05","   6","  985","  991"
"2020-06-06","   6","  985","  991"
"2020-06-07","   6","  985","  991"
"2020-06-08","   6","  985","  991"
"2020-06-09","   6","  985","  991"
"2020-06-10","   6","  985","  991"
"2020-06-11","   6","  985","  991"
"2020-06-12","   6","  985","  991"
"2020-06-13","   6","  985","  991"
"2020-06-14","   6","  985","  991"
"2020-06-15","   6","  985","  991"
"2020-06-16","   6","  985","  991"
"2020-06-17","   6","  985","  991"
"2020-06-18","   6","  985","  991"
"2020-06-19","   6","  985","  991"
"2020-06-20","   6","  985","  991"
"2020-06-21","   6","  985","  991"
"2020-06-22","   6","  985","  991"
"2020-06-23","   6","  985","  991"
"2020-06-24","   6","  985","  991"
"2020-06-25","   6","  985","  991"
"2020-06-26","   6","  985","  991"
"2020-06-27","   6","  985","  991"
"2020-06-28","   6","  985","  991"
"2020-06-29","   6","  985","  991"
"2020-06-30","   6","  985","  991"
"2020-07-01","   6","  985","  991"
"2020-07-02","   6","  985","  991"
"2020-07-03","   6","  985","  991"
"2020-07-04","   6","  985","  991"
"2020-07-05","   6","  985","  991"
"2020-07-06","   6","  985","  991"
"2020-07-07","   6","  985","  991"
"2020-07-08","   6","  985","  991"
"2020-07-09","   6","  985","  991"
"2020-07-10","   6","  985","  991"
"2020-07-11","   6","  985","  991"
"2020-07-12","   6","  985","  991"
"2020-07-13","   6","  985","  991"
